-4.203591e-05	 6.291325e-04	 1.136650e-02	 7.788295e-01	 2.976201e-03	 4.094177e-05	 2.387724e-03	-1.164042e+01	 1.930443e+00	 3.251341e+00	-2.180860e+01	 5.408960e+01	 9.117568e+01	 5.375378e+01	-1.159699e+01	-7.312167e-01	-1.259715e+00	 2.102788e+00	 3.053009e+00	-1.015060e-02	 1.356042e-03	-1.761943e-02	 1.800317e-02	 1.848708e-02	-2.502390e-02	 4.472765e-04	-4.743876e-04	 3.414503e-04	
 1.053637e-04	-4.915987e-05	 1.552020e-02	-3.507092e+00	 3.425363e-03	 3.794292e-03	-2.187180e-02	-5.217441e+01	 7.450425e-01	 1.656950e+00	-2.591837e+01	 2.639837e+01	 5.375378e+01	 1.038873e+02	-1.102057e+01	-6.341371e-01	-1.844132e+00	 2.722231e+00	 2.893239e+01	-6.277980e-03	 1.037700e-03	-2.243677e-02	 6.222834e-03	-1.567280e-02	-2.585691e-02	 4.571808e-04	-1.277745e-03	 1.865067e-03	
-1.285108e-04	 6.016992e-04	-2.546439e-03	 3.084271e+00	-6.573052e-04	-3.746729e-03	 1.807184e-02	-8.052809e-01	 2.682438e-02	 1.377100e-01	-1.558821e+01	-1.334960e+01	-1.159699e+01	-1.102057e+01	 7.920633e+00	-3.351054e-02	-2.547970e-02	-4.529238e-02	-1.796334e-02	 8.266081e-04	 1.331336e-04	 2.304857e-03	-1.423147e-03	 7.876987e-03	 2.316173e-02	-1.751489e-05	 1.106274e-05	-2.552511e-04	
 1.875520e-06	-1.112313e-04	 3.652456e-04	-2.161465e-01	 2.299605e-04	 5.861320e-04	-1.248884e-03	 3.139498e-01	-8.667294e-03	-3.420370e-01	-3.891428e+00	 1.846831e-01	-7.312167e-01	-6.341371e-01	-3.351054e-02	 3.377093e+00	 5.065086e-01	 8.984771e-02	 9.139600e-02	 2.250467e-03	 2.765126e-04	-1.316684e-03	-2.302226e-04	-3.058128e-03	 6.006703e-04	 1.981198e-04	-1.318458e-05	 2.163306e-04	
-1.213725e-05	 2.896771e-05	-7.772133e-04	 4.015558e-01	-1.032066e-04	-3.589634e-04	 2.535022e-03	 7.851330e-01	-1.703826e-03	 1.072141e-01	 6.579075e+00	-1.575085e+00	-1.259715e+00	-1.844132e+00	-2.547970e-02	 5.065086e-01	 3.178009e+00	 2.699306e+00	 2.627227e+00	 2.135632e-04	-1.433532e-03	-2.143128e-03	-7.878178e-04	-4.838602e-03	-1.543202e-02	-1.856613e-04	-2.602606e-05	 1.131377e-05	
-4.470415e-05	 2.854294e-04	-1.358864e-03	 1.556452e+00	-5.926909e-05	-1.471114e-03	 9.215537e-03	-5.556641e+00	 1.140675e-01	 2.543528e+00	-1.282840e+01	 6.893245e-01	 2.102788e+00	 2.722231e+00	-4.529238e-02	 8.984771e-02	 2.699306e+00	 1.060542e+01	 1.859520e+01	 1.470580e-03	 1.009145e-03	-5.995755e-04	-1.942485e-03	-7.770908e-03	 3.831276e-03	 2.947399e-06	 3.570366e-04	-3.027498e-04	
-2.655782e-06	 2.693156e-04	 2.602708e-03	 7.192373e-01	 8.774529e-04	-2.920609e-04	 3.572734e-03	-3.171283e+01	 1.181194e-01	 3.358055e+00	-2.571839e+01	-1.080304e+00	 3.053009e+00	 2.893239e+01	-1.796334e-02	 9.139600e-02	 2.627227e+00	 1.859520e+01	 5.151525e+01	 9.009203e-04	-1.243489e-03	-7.358606e-03	-8.043817e-03	-1.989650e-02	 2.767598e-02	 1.349999e-04	 9.320550e-04	 5.750314e-04	
-2.940230e-08	 1.507271e-07	 7.240593e-06	 1.811327e-03	 2.024157e-06	-4.463021e-06	 6.085672e-06	 4.197149e-03	-3.543736e-04	 9.884752e-04	 1.773806e-02	-7.079537e-03	-1.015060e-02	-6.277980e-03	 8.266081e-04	 2.250467e-03	 2.135632e-04	 1.470580e-03	 9.009203e-04	 1.405836e-03	 2.905809e-04	 9.224311e-05	-3.227182e-04	-7.489074e-05	 3.460980e-04	 1.019970e-06	 2.091530e-07	 1.532683e-06	
 1.165948e-07	-7.488024e-07	-8.348008e-06	-2.174756e-03	-2.416461e-06	-1.362633e-06	-7.983033e-06	-7.661550e-04	 1.211831e-04	 1.726054e-03	-2.768669e-02	-5.965847e-04	 1.356042e-03	 1.037700e-03	 1.331336e-04	 2.765126e-04	-1.433532e-03	 1.009145e-03	-1.243489e-03	 2.905809e-04	 8.985989e-04	 3.831303e-06	 7.284574e-04	 2.279026e-05	-6.673461e-04	 5.660640e-08	-2.331367e-07	-9.595705e-07	
-2.880648e-07	 9.525517e-07	-5.087028e-05	-3.524717e-03	-2.400503e-05	 2.006785e-06	-6.880112e-06	 1.597230e-02	-5.844922e-04	 2.646853e-03	 7.594584e-03	-1.172584e-02	-1.761943e-02	-2.243677e-02	 2.304857e-03	-1.316684e-03	-2.143128e-03	-5.995755e-04	-7.358606e-03	 9.224311e-05	 3.831303e-06	 7.039748e-03	-2.136330e-04	 6.054462e-04	 4.529565e-03	 1.254617e-08	 1.052733e-06	 5.464906e-07	
 3.336708e-08	-4.998613e-08	 3.431810e-08	-5.751040e-04	 6.132642e-07	 1.074708e-06	 3.515576e-06	-1.594700e-04	 4.831637e-04	 2.137857e-03	-4.620163e-02	 4.739592e-03	 1.800317e-02	 6.222834e-03	-1.423147e-03	-2.302226e-04	-7.878178e-04	-1.942485e-03	-8.043817e-03	-3.227182e-04	 7.284574e-04	-2.136330e-04	 2.829347e-03	 4.066426e-04	-1.417578e-03	 3.148040e-07	-2.765839e-07	-5.285934e-07	
-1.224432e-06	 6.979753e-06	 1.019725e-05	 2.402994e-02	-1.227126e-06	-2.430035e-05	 1.449425e-04	 2.306305e-02	 2.935219e-04	-3.255783e-03	 4.783659e-02	 2.665851e-02	 1.848708e-02	-1.567280e-02	 7.876987e-03	-3.058128e-03	-4.838602e-03	-7.770908e-03	-1.989650e-02	-7.489074e-05	 2.279026e-05	 6.054462e-04	 4.066426e-04	 6.290638e-03	 7.716000e-03	 1.833054e-07	 9.295126e-07	 1.156186e-06	
-3.042022e-06	 1.949374e-05	-2.067764e-04	 3.320121e-02	-1.297936e-04	-4.237409e-05	 2.117531e-04	 1.569724e-02	-2.068435e-04	-1.721294e-02	 1.106557e-01	 4.471123e-02	-2.502390e-02	-2.585691e-02	 2.316173e-02	 6.006703e-04	-1.543202e-02	 3.831276e-03	 2.767598e-02	 3.460980e-04	-6.673461e-04	 4.529565e-03	-1.417578e-03	 7.716000e-03	 6.957470e-02	-6.060292e-07	 3.661232e-06	 1.695561e-05	
 4.416732e-09	-2.429467e-08	 7.755324e-08	-2.453789e-05	 2.055972e-09	-4.320599e-08	-1.368398e-07	-2.596976e-04	 8.612194e-06	 8.845684e-05	 3.232427e-03	 1.382546e-04	 4.472765e-04	 4.571808e-04	-1.751489e-05	 1.981198e-04	-1.856613e-04	 2.947399e-06	 1.349999e-04	 1.019970e-06	 5.660640e-08	 1.254617e-08	 3.148040e-07	 1.833054e-07	-6.060292e-07	 3.557169e-07	-9.042146e-09	 1.348155e-09	
-1.698089e-09	 1.370865e-10	-3.181236e-07	 9.533776e-05	-1.685982e-07	-5.423907e-08	 5.218742e-07	 6.637626e-04	-8.184783e-06	-6.234290e-05	 1.236005e-03	 1.351404e-04	-4.743876e-04	-1.277745e-03	 1.106274e-05	-1.318458e-05	-2.602606e-05	 3.570366e-04	 9.320550e-04	 2.091530e-07	-2.331367e-07	 1.052733e-06	-2.765839e-07	 9.295126e-07	 3.661232e-06	-9.042146e-09	 3.879612e-07	 2.101488e-08	
 7.730685e-10	-9.880092e-08	 1.773953e-05	 1.334907e-03	 2.628793e-06	 3.061908e-07	 4.740328e-06	 7.499602e-04	-1.921942e-05	-2.484038e-04	 4.286470e-03	 1.011310e-03	 3.414503e-04	 1.865067e-03	-2.552511e-04	 2.163306e-04	 1.131377e-05	-3.027498e-04	 5.750314e-04	 1.532683e-06	-9.595705e-07	 5.464906e-07	-5.285934e-07	 1.156186e-06	 1.695561e-05	 1.348155e-09	 2.101488e-08	 6.227840e-06	
